
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       276   3 -6.111258E-06 -1.023271E-06 -2.624618E-07  4.398751E-06  1.819621E-09  1.819621E-09 _shell_0000000276   
       276   4 -6.111815E-06 -1.017812E-06 -1.151633E-07  4.398751E-06 -1.819621E-09  1.819621E-09 _shell_0000000276   
       276   5 -6.105799E-06 -4.867738E-07  1.528138E-07  4.398751E-06 -1.819621E-09  1.819621E-09 _shell_0000000276   
       276   6 -6.117274E-06 -4.922326E-07  2.746376E-07  4.398751E-06  1.819621E-09  1.819621E-09 _shell_0000000276   
       276   7 -6.111258E-06 -1.023271E-06 -2.624618E-07  4.398751E-06 -1.819621E-09 -1.819621E-09 _shell_0000000276   
       276   8 -6.111815E-06 -1.017812E-06 -1.151633E-07  4.398751E-06  1.819621E-09 -1.819621E-09 _shell_0000000276   
       277   1 -4.578772E-06 -1.198060E-06 -2.521569E-07  3.784386E-06  1.299333E-09  1.299333E-09 _shell_0000000277   
       277   2 -4.574874E-06 -7.254145E-07  1.137257E-07  3.784386E-06  1.299333E-09 -1.299333E-09 _shell_0000000277   
       277   3 -4.568385E-06 -1.194162E-06 -7.665753E-08  3.784386E-06 -1.299333E-09  1.299333E-09 _shell_0000000277   
       277   4 -4.572283E-06 -7.293125E-07  2.710344E-07  3.784386E-06 -1.299333E-09 -1.299333E-09 _shell_0000000277   
       277   5 -4.578772E-06 -1.198060E-06 -2.521569E-07  3.784386E-06 -1.299333E-09 -1.299333E-09 _shell_0000000277   
       277   6 -4.574874E-06 -7.254145E-07  1.137257E-07  3.784386E-06 -1.299333E-09  1.299333E-09 _shell_0000000277   
       277   7 -4.568385E-06 -1.194162E-06 -7.665753E-08  3.784386E-06  1.299333E-09 -1.299333E-09 _shell_0000000277   
       277   8 -4.572283E-06 -7.293125E-07  2.710344E-07  3.784386E-06  1.299333E-09  1.299333E-09 _shell_0000000277   
       278   1  3.168471E+01 -1.239110E+00 -4.537724E-03 -3.228160E-01 -3.878451E-03  3.878451E-03 _shell_0000000278   
       278   2  3.462262E+01 -1.227475E+00 -6.746393E-03 -3.228159E-01  3.878451E-03  3.878451E-03 _shell_0000000278   
       278   3  3.169634E+01 -1.949808E+00  1.286860E-02 -3.228160E-01 -3.878451E-03 -3.878451E-03 _shell_0000000278   
       278   4  3.461099E+01 -1.961444E+00 -4.363843E-02 -3.228159E-01  3.878451E-03 -3.878451E-03 _shell_0000000278   
       278   5  3.168471E+01 -1.239110E+00 -4.537724E-03 -3.228160E-01  3.878451E-03 -3.878451E-03 _shell_0000000278   
       278   6  3.462262E+01 -1.227475E+00 -6.746393E-03 -3.228159E-01 -3.878451E-03 -3.878451E-03 _shell_0000000278   
       278   7  3.169634E+01 -1.949808E+00  1.286860E-02 -3.228160E-01  3.878451E-03  3.878451E-03 _shell_0000000278   
       278   8  3.461099E+01 -1.961444E+00 -4.363843E-02 -3.228159E-01 -3.878451E-03  3.878451E-03 _shell_0000000278   
       279   1  2.951564E+01 -2.090795E+00 -2.135264E-02 -3.386432E-01  5.307782E-03 -5.307782E-03 _shell_0000000279   
       279   2  2.656399E+01 -2.074872E+00 -2.008446E-02 -3.386434E-01 -5.307781E-03 -5.307782E-03 _shell_0000000279   
       279   3  2.953156E+01 -1.143021E+00  5.662335E-03 -3.386432E-01  5.307781E-03  5.307782E-03 _shell_0000000279   
       279   4  2.654807E+01 -1.158945E+00 -6.737842E-02 -3.386433E-01 -5.307782E-03  5.307782E-03 _shell_0000000279   
       279   5  2.951564E+01 -2.090795E+00 -2.135264E-02 -3.386432E-01 -5.307782E-03  5.307782E-03 _shell_0000000279   
       279   6  2.656399E+01 -2.074872E+00 -2.008446E-02 -3.386434E-01  5.307781E-03  5.307782E-03 _shell_0000000279   
       279   7  2.953156E+01 -1.143021E+00  5.662335E-03 -3.386432E-01 -5.307781E-03 -5.307782E-03 _shell_0000000279   
       279   8  2.654807E+01 -1.158945E+00 -6.737842E-02 -3.386433E-01  5.307782E-03 -5.307782E-03 _shell_0000000279   
       280   1  2.967590E+01 -1.215324E-01  2.571830E-03 -8.838156E-02  2.474756E-03  2.474757E-03 _shell_0000000280   
       280   2  2.966848E+01 -5.674209E-01  5.464571E-02 -8.838157E-02  2.474757E-03 -2.474757E-03 _shell_0000000280   
       280   3  2.680368E+01 -1.289567E-01 -8.989925E-02 -8.838185E-02 -2.474757E-03  2.474757E-03 _shell_0000000280   
       280   4  2.681110E+01 -5.599967E-01 -3.178842E-03 -8.838188E-02 -2.474756E-03 -2.474757E-03 _shell_0000000280   
       280   5  2.967590E+01 -1.215324E-01  2.571830E-03 -8.838156E-02 -2.474756E-03 -2.474757E-03 _shell_0000000280   
       280   6  2.966848E+01 -5.674209E-01  5.464571E-02 -8.838157E-02 -2.474757E-03  2.474757E-03 _shell_0000000280   
       280   7  2.680368E+01 -1.289567E-01 -8.989925E-02 -8.838185E-02  2.474757E-03 -2.474757E-03 _shell_0000000280   
       280   8  2.681110E+01 -5.599967E-01 -3.178842E-03 -8.838188E-02  2.474756E-03  2.474757E-03 _shell_0000000280   
       281   1  3.036115E+01  3.993150E-01  7.598022E-02  4.578019E-01 -1.082418E-03  1.082415E-03 _shell_0000000281   
       281   2  2.767400E+01  3.960671E-01  4.384879E-02  4.577932E-01  1.082411E-03  1.082414E-03 _shell_0000000281   
       281   3  3.035787E+01  2.331824E-01 -3.588934E-02  4.578011E-01 -1.082410E-03 -1.082413E-03 _shell_0000000281   
       281   4  2.767723E+01  2.364307E-01 -5.286462E-02  4.577929E-01  1.082417E-03 -1.082415E-03 _shell_0000000281   
       281   5  3.036115E+01  3.993150E-01  7.598022E-02  4.578019E-01  1.082418E-03 -1.082415E-03 _shell_0000000281   
       281   6  2.767400E+01  3.960671E-01  4.384879E-02  4.577932E-01 -1.082411E-03 -1.082414E-03 _shell_0000000281   
       281   7  3.035787E+01  2.331824E-01 -3.588934E-02  4.578011E-01  1.082410E-03  1.082413E-03 _shell_0000000281   
