
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       300   5  4.944715E-04
       300   6  4.926815E-04
       300   7  5.031330E-04
       300   8  5.031471E-04
       301   1  5.334756E-04
       301   2  5.302113E-04
       301   3  4.366809E-04
       301   4  4.301503E-04
       301   5  5.334756E-04
       301   6  5.302113E-04
       301   7  4.366809E-04
       301   8  4.301503E-04
       302   1  4.629485E-04
       302   2  4.863948E-04
       302   3  4.587718E-04
       302   4  4.838044E-04
       302   5  4.629485E-04
       302   6  4.863948E-04
       302   7  4.587718E-04
       302   8  4.838044E-04
       303   1  5.061597E-04
       303   2  4.278744E-04
       303   3  5.026091E-04
       303   4  4.256026E-04
       303   5  5.061597E-04
       303   6  4.278744E-04
       303   7  5.026091E-04
       303   8  4.256026E-04
       304   1  6.373537E-09
       304   2  6.107209E-09
       304   3  6.626811E-09
       304   4  6.514539E-09
       304   5  6.373537E-09
       304   6  6.107209E-09
       304   7  6.626811E-09
       304   8  6.514539E-09
       305   1  6.099889E-04
       305   2  7.786292E-04
       305   3  1.060542E-03
       305   4  1.133975E-03
       305   5  6.099889E-04
       305   6  7.786292E-04
       305   7  1.060542E-03
       305   8  1.133975E-03
       306   1  5.412828E-04
       306   2  4.785466E-04
       306   3  5.526116E-04
       306   4  4.858372E-04
       306   5  5.412828E-04
       306   6  4.785466E-04
       306   7  5.526116E-04
       306   8  4.858372E-04
       307   1  3.926121E-04
       307   2  3.692608E-04
       307   3  3.619560E-04
       307   4  3.332965E-04
       307   5  3.926121E-04
       307   6  3.692608E-04
       307   7  3.619560E-04
       307   8  3.332965E-04
       308   1  4.632973E-04
       308   2  4.180113E-04
       308   3  4.609056E-04
       308   4  4.153721E-04
       308   5  4.632973E-04
       308   6  4.180113E-04
       308   7  4.609056E-04
       308   8  4.153721E-04
       309   1  5.091110E-10
       309   2  4.946437E-10
       309   3  9.538587E-10
       309   4  9.501498E-10
       309   5  5.091110E-10
       309   6  4.946437E-10
       309   7  9.538587E-10
       309   8  9.501498E-10
       310   1  3.754174E-09
       310   2  2.953996E-09
       310   3  4.050644E-09
       310   4  3.148987E-09
       310   5  3.754174E-09
       310   6  2.953996E-09
       310   7  4.050644E-09
       310   8  3.148987E-09
       311   1  2.057652E-09
       311   2  2.517620E-09
       311   3  8.195933E-10
       311   4  9.698030E-10
       311   5  2.057652E-09
       311   6  2.517620E-09
       311   7  8.195933E-10
       311   8  9.698030E-10
       312   1  1.689982E-09
       312   2  1.675400E-09
       312   3  1.913737E-09
       312   4  1.907143E-09
       312   5  1.689982E-09
       312   6  1.675400E-09
       312   7  1.913737E-09
       312   8  1.907143E-09
       313   1  2.104679E-04
       313   2  1.235607E-04
       313   3  1.519474E-04
       313   4  9.502019E-05
       313   5  2.104679E-04
       313   6  1.235607E-04
       313   7  1.519474E-04
       313   8  9.502019E-05
       314   1  6.579262E-04
       314   2  6.690619E-04
       314   3  6.649354E-04
       314   4  6.642256E-04
       314   5  6.579262E-04
       314   6  6.690619E-04
       314   7  6.649354E-04
       314   8  6.642256E-04
       315   1  8.981599E-04
       315   2  8.451375E-04
       315   3  9.249959E-04
       315   4  8.680950E-04
       315   5  8.981599E-04
       315   6  8.451375E-04
       315   7  9.249959E-04
       315   8  8.680950E-04
       316   1  7.008489E-04
       316   2  6.646730E-04
       316   3  6.756473E-04
       316   4  6.539234E-04
       316   5  7.008489E-04
       316   6  6.646730E-04
       316   7  6.756473E-04
       316   8  6.539234E-04
       317   1  8.730753E-03
       317   2  9.477860E-03
       317   3  8.844907E-03
       317   4  9.602419E-03
       317   5  8.730753E-03
       317   6  9.477860E-03
       317   7  8.844907E-03
       317   8  9.602419E-03
       318   1  8.268372E-03
       318   2  7.556072E-03
       318   3  8.227726E-03
       318   4  7.519073E-03
       318   5  8.268372E-03
       318   6  7.556072E-03
       318   7  8.227726E-03
